ack34|1623129244.4542146
35|1623129244.4542146
ack35|1623129244.464215
37|1623129244.464215
ack35|1623129244.4652152
38|1623129244.4952168
ack35|1623129244.4952168
35|1623129244.5552204
ack35|1623129244.5552204
39|1623129244.5552204
ack35|1623129244.5552204
35|1623129244.6112235
ack35|1623129244.6112235
37|1623129244.6262243
ack35|1623129244.6262243
35|1623129244.6862278
ack35|1623129244.6862278
36|1623129244.6862278
ack36|1623129244.6952283
37|1623129244.7552319
ack37|1623129244.7692327
40|1623129244.8002346
ack37|1623129244.8002346
37|1623129244.8602378
ack37|1623129244.8602378
39|1623129244.8602378
ack37|1623129244.8602378
37|1623129244.932242
ack37|1623129244.932242
39|1623129244.9942453
ack37|1623129244.9982457
41|1623129244.9982457
ack37|1623129244.9982457
37|1623129245.0582492
ack37|1623129245.0582492
40|1623129245.0582492
ack37|1623129245.0582492
37|1623129245.1252532
ack37|1623129245.1252532
40|1623129245.1252532
ack37|1623129245.1252532
37|1623129245.1952572
ack37|1623129245.1952572
39|1623129245.1952572
ack37|1623129245.1952572
40|1623129245.2052574
ack37|1623129245.2052574
37|1623129245.2652612
ack37|1623129245.2652612
37|1623129245.3152637
ack37|1623129245.3152637
41|1623129245.3152637
ack37|1623129245.3152637
37|1623129245.3852677
ack37|1623129245.3852677
38|1623129245.3852677
ack38|1623129245.3982687
40|1623129245.3982687
ack38|1623129245.3982687
41|1623129245.3982687
ack38|1623129245.3982687
42|1623129245.4132695
ack38|1623129245.4132695
38|1623129245.4732728
ack38|1623129245.4732728
38|1623129245.5382767
ack38|1623129245.5382767
41|1623129245.5382767
ack38|1623129245.5382767
39|1623129245.6082807
ack39|1623129245.6252816
43|1623129245.6402824
ack39|1623129245.6402824
39|1623129245.6802847
ack39|1623129245.6802847
40|1623129245.6802847
ack40|1623129245.6932855
41|1623129245.6932855
ack41|1623129245.7102864
43|1623129245.7102864
ack41|1623129245.7102864
45|1623129245.7302876
ack41|1623129245.7302876
41|1623129245.8152924
ack41|1623129245.8152924
42|1623129245.8152924
ack42|1623129245.8272932
45|1623129245.8272932
ack42|1623129245.8272932
43|1623129245.8922968
ack43|1623129245.9032974
46|1623129245.9032974
ack43|1623129245.9032974
47|1623129245.928299
ack43|1623129245.928299
43|1623129245.9883022
ack43|1623129245.9883022
47|1623129245.9883022
ack43|1623129245.9893022
43|1623129246.0693069
ack43|1623129246.0693069
45|1623129246.0693069
ack43|1623129246.0693069
47|1623129246.0793076
ack43|1623129246.0793076
43|1623129246.1443112
ack43|1623129246.1443112
44|1623129246.1443112
ack44|1623129246.1533117
44|1623129246.2183156
ack44|1623129246.2183156
44|1623129246.279319
ack44|1623129246.279319
45|1623129246.279319
ack45|1623129246.2903197
49|1623129246.3053205
ack45|1623129246.3053205
46|1623129246.3553233
ack46|1623129246.371324
47|1623129246.371324
ack47|1623129246.382325
48|1623129246.382325
ack48|1623129246.3913255
49|1623129246.3913255
ack49|1623129246.401326
51|1623129246.401326
ack49|1623129246.401326
49|1623129246.4593294
ack49|1623129246.4593294
50|1623129246.4643295
ack50|1623129246.4763303
54|1623129246.4963315
ack50|1623129246.4963315
51|1623129246.5513344
ack51|1623129246.5633352
53|1623129246.5633352
ack51|1623129246.5633352
54|1623129246.5633352
ack51|1623129246.5633352
55|1623129246.5933368
ack51|1623129246.5933368
53|1623129246.6633408
ack51|1623129246.6633408
51|1623129246.7283447
ack51|1623129246.7293448
52|1623129246.7293448
ack52|1623129246.7433455
54|1623129246.7433455
ack52|1623129246.7433455
55|1623129246.7433455
ack52|1623129246.7443457
52|1623129246.82435
ack52|1623129246.82435
53|1623129246.889354
ack53|1623129246.9013546
55|1623129246.9013546
ack53|1623129246.9013546
57|1623129246.926356
ack53|1623129246.926356
53|1623129246.9973602
ack53|1623129246.9973602
54|1623129246.9973602
ack54|1623129247.011361
55|1623129247.011361
ack55|1623129247.0203612
57|1623129247.0203612
ack55|1623129247.0203612
58|1623129247.030362
ack55|1623129247.030362
59|1623129247.030362
ack55|1623129247.032362
55|1623129247.0923655
ack55|1623129247.0923655
57|1623129247.0923655
ack55|1623129247.0943656
59|1623129247.104366
ack55|1623129247.104366
55|1623129247.154369
ack55|1623129247.154369
57|1623129247.154369
ack55|1623129247.154369
55|1623129247.224373
ack55|1623129247.224373
56|1623129247.274376
ack56|1623129247.2843766
60|1623129247.2993774
ack56|1623129247.2993774
56|1623129247.3593807
ack56|1623129247.3593807
60|1623129247.3593807
ack56|1623129247.3593807
56|1623129247.4393854
ack56|1623129247.4393854
58|1623129247.4393854
ack56|1623129247.4393854
56|1623129247.4993887
ack56|1623129247.4993887
57|1623129247.4993887
ack57|1623129247.5123894
61|1623129247.5273905
ack57|1623129247.5273905
57|1623129247.5873938
ack57|1623129247.5873938
57|1623129247.6373966
ack57|1623129247.6373966
58|1623129247.6373966
ack58|1623129247.6543977
58|1623129247.709401
ack58|1623129247.709401
61|1623129247.709401
ack58|1623129247.709401
62|1623129247.7394025
ack58|1623129247.7394025
58|1623129247.8094065
ack58|1623129247.8094065
62|1623129247.8094065
ack58|1623129247.8094065
59|1623129247.8794105
ack59|1623129247.890411
59|1623129247.960415
ack59|1623129247.960415
62|1623129247.960415
ack59|1623129247.961415
59|1623129248.031419
ack59|1623129248.031419
61|1623129248.031419
ack59|1623129248.031419
59|1623129248.101423
ack59|1623129248.101423
62|1623129248.1114237
ack59|1623129248.1114237
61|1623129248.1864278
ack59|1623129248.1864278
62|1623129248.1864278
ack59|1623129248.1864278
59|1623129248.2464316
ack59|1623129248.2464316
60|1623129248.2464316
ack60|1623129248.2604325
62|1623129248.2604325
ack60|1623129248.2604325
63|1623129248.2604325
ack60|1623129248.2604325
64|1623129248.2904341
ack60|1623129248.2904341
60|1623129248.3554378
ack60|1623129248.3554378
63|1623129248.3554378
ack60|1623129248.3554378
60|1623129248.4254417
ack60|1623129248.4254417
63|1623129248.4354422
ack60|1623129248.4354422
61|1623129248.4954457
ack61|1623129248.5124466
63|1623129248.5124466
ack61|1623129248.5124466
64|1623129248.5124466
ack61|1623129248.5124466
65|1623129248.5324478
ack61|1623129248.5324478
61|1623129248.6024518
ack61|1623129248.6024518
62|1623129248.6624553
ack62|1623129248.6714559
64|1623129248.6714559
ack62|1623129248.6714559
65|1623129248.6714559
ack62|1623129248.6724558
62|1623129248.74246
ack62|1623129248.74246
62|1623129248.828465
ack62|1623129248.828465
62|1623129248.8934684
ack62|1623129248.8934684
63|1623129248.898469
ack63|1623129248.9074693
64|1623129248.9074693
ack64|1623129248.9164698
65|1623129248.9164698
ack65|1623129248.9354708
67|1623129248.9354708
ack65|1623129248.9354708
68|1623129248.9454715
ack65|1623129248.9454715
65|1623129249.0104752
ack65|1623129249.0104752
65|1623129249.0894797
ack65|1623129249.0894797
68|1623129249.0894797
ack65|1623129249.0894797
65|1623129249.1444829
ack65|1623129249.1444829
67|1623129249.1444829
ack65|1623129249.1444829
66|1623129249.2244875
ack66|1623129249.234488
66|1623129249.2944913
ack66|1623129249.2944913
66|1623129249.360495
ack66|1623129249.360495
69|1623129249.3614953
ack66|1623129249.3614953
66|1623129249.4224987
ack66|1623129249.4224987
68|1623129249.4224987
ack66|1623129249.4224987
70|1623129249.427499
ack66|1623129249.427499
67|1623129249.4925027
ack67|1623129249.5015032
67|1623129249.5765076
ack67|1623129249.5765076
69|1623129249.5765076
ack67|1623129249.5775075
68|1623129249.6425114
ack68|1623129249.653512
69|1623129249.7135155
ack69|1623129249.7245162
73|1623129249.744517
ack69|1623129249.744517
70|1623129249.8195214
ack70|1623129249.829522
72|1623129249.829522
ack70|1623129249.829522
74|1623129249.844523
ack70|1623129249.844523
70|1623129249.9045262
ack70|1623129249.9045262
70|1623129249.949529
ack70|1623129249.949529
71|1623129249.949529
ack71|1623129249.9665298
73|1623129249.9665298
ack71|1623129249.9665298
74|1623129249.9665298
ack71|1623129249.9665298
75|1623129249.9915314
ack71|1623129249.9915314
71|1623129250.042534
ack71|1623129250.042534
72|1623129250.042534
ack72|1623129250.054535
73|1623129250.054535
ack73|1623129250.0705357
74|1623129250.0705357
ack74|1623129250.0775363
75|1623129250.0775363
ack75|1623129250.0865366
77|1623129250.1015375
ack75|1623129250.1015375
75|1623129250.1665413
ack75|1623129250.1665413
77|1623129250.1665413
ack75|1623129250.1665413
76|1623129250.231545
ack76|1623129250.2445457
80|1623129250.2625468
ack76|1623129250.263547
77|1623129250.3245504
ack77|1623129250.333551
78|1623129250.333551
ack78|1623129250.3435514
81|1623129250.3535519
ack78|1623129250.3535519
78|1623129250.4285562
ack78|1623129250.4285562
82|1623129250.438557
ack78|1623129250.438557
82|1623129250.508561
ack78|1623129250.508561
78|1623129250.5585635
ack78|1623129250.5585635
79|1623129250.5585635
ack79|1623129250.5675642
80|1623129250.5685642
ack80|1623129250.5795648
81|1623129250.5795648
ack81|1623129250.5885656
82|1623129250.5885656
ack82|1623129250.5955658
83|1623129250.5955658
ack83|1623129250.6035664
87|1623129250.6285677
ack83|1623129250.6285677
84|1623129250.6885712
ack84|1623129250.6975715
85|1623129250.6975715
ack85|1623129250.7065723
86|1623129250.7065723
ack86|1623129250.7155728
87|1623129250.7155728
ack87|1623129250.7255733
88|1623129250.7255733
ack88|1623129250.741574
90|1623129250.741574
ack88|1623129250.741574
92|1623129250.7625754
ack88|1623129250.7625754
89|1623129250.84258
ack89|1623129250.8525805
92|1623129250.8525805
ack89|1623129250.8525805
89|1623129250.9235845
ack89|1623129250.9235845
90|1623129250.9335852
ack90|1623129250.9445858
93|1623129250.9445858
ack90|1623129250.9445858
93|1623129250.9945886
ack90|1623129250.9945886
94|1623129251.0095894
ack90|1623129251.0095894
90|1623129251.0805936
ack90|1623129251.0805936
91|1623129251.0805936
ack91|1623129251.0895941
92|1623129251.1525977
ack92|1623129251.1605983
95|1623129251.1956
ack92|1623129251.1956
92|1623129251.2526033
ack92|1623129251.2526033
93|1623129251.312607
ack93|1623129251.3236074
95|1623129251.3236074
ack93|1623129251.3236074
97|1623129251.3586094
ack93|1623129251.3586094
93|1623129251.383611
ack93|1623129251.383611
94|1623129251.383611
ack94|1623129251.399612
97|1623129251.399612
ack94|1623129251.399612
98|1623129251.4296136
ack94|1623129251.4296136
94|1623129251.4946175
ack94|1623129251.4946175
96|1623129251.4946175
ack94|1623129251.4946175
98|1623129251.4946175
ack94|1623129251.4946175
94|1623129251.559621
ack94|1623129251.559621
97|1623129251.559621
ack94|1623129251.559621
94|1623129251.6196244
ack94|1623129251.6196244
98|1623129251.6196244
ack94|1623129251.6196244
94|1623129251.6896284
ack94|1623129251.6896284
97|1623129251.6896284
ack94|1623129251.6896284
94|1623129251.7446315
ack94|1623129251.7446315
95|1623129251.7646325
ack95|1623129251.7766333
96|1623129251.7766333
ack96|1623129251.787634
97|1623129251.787634
ack97|1623129251.802635
98|1623129251.803635
ack98|1623129251.8126354
94|1623129251.8126354
ack98|1623129251.8126354
98|1623129251.8126354
ack98|1623129251.8136356
99|1623129251.8136356
ack99|1623129251.8226361
97|1623129251.8676386
ack99|1623129251.8676386
98|1623129251.8676386
ack99|1623129251.8676386
100|1623129251.877639
ack100|1623129251.8896399
102|1623129251.8896399
ack100|1623129251.8896399
104|1623129251.9046407
ack100|1623129251.9046407
100|1623129251.9596438
ack100|1623129251.9596438
104|1623129251.9646442
ack100|1623129251.9646442
100|1623129252.014647
ack100|1623129252.014647
101|1623129252.014647
ack101|1623129252.0326478
102|1623129252.0326478
ack102|1623129252.0436487
103|1623129252.0436487
ack103|1623129252.0506492
106|1623129252.0606494
ack103|1623129252.0606494
107|1623129252.0856512
ack103|1623129252.0856512
103|1623129252.1506548
ack103|1623129252.1506548
104|1623129252.1506548
ack104|1623129252.1596553
103|1623129252.2116582
ack104|1623129252.2116582
104|1623129252.2116582
ack104|1623129252.2116582
104|1623129252.2716618
ack104|1623129252.2716618
107|1623129252.276662
ack104|1623129252.276662
108|1623129252.276662
ack104|1623129252.276662
105|1623129252.346666
ack105|1623129252.3576665
106|1623129252.3586667
ack106|1623129252.366667
109|1623129252.3916686
ack106|1623129252.3916686
106|1623129252.466673
ack106|1623129252.466673
110|1623129252.466673
ack106|1623129252.466673
107|1623129252.5416772
ack107|1623129252.5526779
109|1623129252.5526779
ack107|1623129252.5526779
108|1623129252.5926802
ack108|1623129252.6036808
109|1623129252.6036808
ack109|1623129252.6146812
110|1623129252.6146812
ack110|1623129252.624682
111|1623129252.624682
ack111|1623129252.6366825
112|1623129252.6366825
ack112|1623129252.6526835
114|1623129252.6526835
ack112|1623129252.6526835
112|1623129252.7276876
ack112|1623129252.7276876
115|1623129252.7426884
ack112|1623129252.7426884
112|1623129252.7926915
ack112|1623129252.7926915
114|1623129252.8626955
ack112|1623129252.8626955
112|1623129252.922699
ack112|1623129252.922699
116|1623129252.9326994
ack112|1623129252.9326994
112|1623129252.9827023
ack112|1623129252.9827023
113|1623129252.9827023
ack113|1623129253.0017035
117|1623129253.0267048
ack113|1623129253.0267048
115|1623129253.061707
ack113|1623129253.061707
117|1623129253.061707
ack113|1623129253.061707
113|1623129253.131711
ack113|1623129253.131711
116|1623129253.1417117
ack113|1623129253.1417117
113|1623129253.221716
ack113|1623129253.221716
117|1623129253.221716
ack113|1623129253.221716
117|1623129253.29072
ack113|1623129253.29072
113|1623129253.357724
ack113|1623129253.357724
115|1623129253.357724
ack113|1623129253.357724
114|1623129253.4377284
ack114|1623129253.448729
114|1623129253.5237331
ack114|1623129253.5237331
116|1623129253.5237331
ack114|1623129253.5237331
116|1623129253.5987377
ack114|1623129253.5987377
117|1623129253.5987377
ack114|1623129253.5987377
114|1623129253.6437402
ack114|1623129253.6437402
115|1623129253.6437402
ack115|1623129253.6527407
119|1623129253.6627412
ack115|1623129253.6627412
116|1623129253.747746
ack116|1623129253.761747
117|1623129253.761747
ack117|1623129253.7727475
118|1623129253.7727475
ack118|1623129253.7847483
119|1623129253.7847483
ack119|1623129253.797749
120|1623129253.8027492
ack120|1623129253.8107498
121|1623129253.8107498
ack121|1623129253.8207502
123|1623129253.8207502
ack121|1623129253.8207502
124|1623129253.835751
ack121|1623129253.835751
121|1623129253.9097555
ack121|1623129253.9097555
123|1623129253.9247563
ack121|1623129253.9247563
125|1623129253.9247563
ack121|1623129253.9247563
122|1623129253.9947603
ack122|1623129254.0087612
123|1623129254.0087612
ack123|1623129254.0197616
125|1623129254.0197616
ack123|1623129254.0197616
126|1623129254.0197616
ack123|1623129254.0197616
127|1623129254.059764
ack123|1623129254.059764
123|1623129254.1247678
ack123|1623129254.1247678
124|1623129254.1247678
ack124|1623129254.1347685
125|1623129254.1347685
ack125|1623129254.145769
126|1623129254.145769
ack126|1623129254.1617696
127|1623129254.1617696
ack127|1623129254.1707702
128|1623129254.1707702
ack128|1623129254.184771
130|1623129254.184771
ack128|1623129254.184771
131|1623129254.184771
ack128|1623129254.184771
132|1623129254.2047722
ack128|1623129254.2047722
128|1623129254.2617757
ack128|1623129254.2617757
129|1623129254.2617757
ack129|1623129254.270776
131|1623129254.270776
ack129|1623129254.270776
133|1623129254.2807767
ack129|1623129254.2807767
129|1623129254.3657815
ack129|1623129254.3657815
129|1623129254.4157841
ack129|1623129254.4157841
131|1623129254.4157841
ack129|1623129254.4157841
132|1623129254.4207847
ack129|1623129254.4207847
133|1623129254.4207847
ack129|1623129254.4207847
129|1623129254.4857883
ack129|1623129254.4857883
133|1623129254.4857883
ack129|1623129254.4857883
129|1623129254.5507922
ack129|1623129254.5517921
132|1623129254.5517921
ack129|1623129254.5517921
129|1623129254.616796
ack129|1623129254.616796
129|1623129254.6767993
ack129|1623129254.6767993
129|1623129254.7468033
ack129|1623129254.7468033
130|1623129254.7468033
ack130|1623129254.7658043
131|1623129254.7658043
ack131|1623129254.7838054
132|1623129254.7838054
ack132|1623129254.8028066
133|1623129254.8028066
ack133|1623129254.8178074
134|1623129254.8178074
ack134|1623129254.8298082
135|1623129254.8298082
ack135|1623129254.8398085
137|1623129254.8398085
ack135|1623129254.8398085
138|1623129254.86981
ack135|1623129254.86981
139|1623129254.86981
ack135|1623129254.86981
135|1623129254.9458148
ack135|1623129254.9458148
135|1623129255.0108182
ack135|1623129255.0108182
138|1623129255.020819
ack135|1623129255.020819
135|1623129255.0808222
ack135|1623129255.0808222
136|1623129255.0808222
ack136|1623129255.0888228
140|1623129255.1138244
ack136|1623129255.1138244
137|1623129255.1588268
ack137|1623129255.1688273
136|1623129255.21383
ack137|1623129255.21383
137|1623129255.2788336
ack137|1623129255.2788336
141|1623129255.2788336
ack137|1623129255.2788336
137|1623129255.3438375
ack137|1623129255.3438375
138|1623129255.3588383
ack138|1623129255.369839
141|1623129255.369839
ack138|1623129255.369839
142|1623129255.3998406
ack138|1623129255.3998406
138|1623129255.459844
ack138|1623129255.459844
139|1623129255.459844
ack139|1623129255.4698446
141|1623129255.4698446
ack139|1623129255.4708447
142|1623129255.4708447
ack139|1623129255.4708447
143|1623129255.4808452
ack139|1623129255.4808452
140|1623129255.5508492
ack140|1623129255.56485
139|1623129255.614853
ack140|1623129255.614853
140|1623129255.614853
ack140|1623129255.614853
143|1623129255.6198533
ack140|1623129255.6198533
144|1623129255.6298537
ack140|1623129255.6318538
141|1623129255.7068582
ack141|1623129255.7178588
140|1623129255.7528608
ack141|1623129255.7528608
145|1623129255.7878628
ack141|1623129255.7878628
141|1623129255.8578668
ack141|1623129255.8578668
143|1623129255.8578668
ack141|1623129255.8578668
145|1623129255.8678675
ack141|1623129255.8678675
141|1623129255.9228706
ack141|1623129255.9228706
141|1623129255.984874
ack141|1623129255.984874
143|1623129255.984874
ack141|1623129255.984874
142|1623129256.0598783
ack142|1623129256.069879
144|1623129256.069879
ack142|1623129256.069879
145|1623129256.069879
ack142|1623129256.069879
146|1623129256.1148815
ack142|1623129256.1148815
142|1623129256.174885
ack142|1623129256.174885
144|1623129256.174885
ack142|1623129256.174885
143|1623129256.229888
ack143|1623129256.2378886
144|1623129256.2378886
ack144|1623129256.2508893
145|1623129256.2508893
ack145|1623129256.26289
146|1623129256.26289
ack146|1623129256.2738905
147|1623129256.2738905
ack147|1623129256.2838912
148|1623129256.2838912
ack148|1623129256.2928917
145|1623129256.3278937
ack148|1623129256.3278937
146|1623129256.3378944
ack148|1623129256.3378944
149|1623129256.3378944
ack149|1623129256.348895
150|1623129256.348895
ack150|1623129256.3588955
151|1623129256.3588955
ack151|1623129256.3698962
154|1623129256.3698962
ack151|1623129256.3698962
155|1623129256.3998978
ack151|1623129256.3998978
152|1623129256.4609013
ack152|1623129256.4689019
156|1623129256.4939032
ack152|1623129256.4939032
152|1623129256.5609071
ack152|1623129256.5609071
156|1623129256.5609071
ack152|1623129256.5609071
152|1623129256.6309109
ack152|1623129256.6309109
156|1623129256.6309109
ack152|1623129256.6309109
152|1623129256.6909146
ack152|1623129256.6909146
155|1623129256.6909146
ack152|1623129256.6909146
152|1623129256.750918
ack152|1623129256.750918
152|1623129256.8159215
ack152|1623129256.8159215
153|1623129256.8159215
ack153|1623129256.8309226
155|1623129256.8309226
ack153|1623129256.8309226
156|1623129256.8309226
ack153|1623129256.8309226
157|1623129256.840923
ack153|1623129256.840923
153|1623129256.9079268
ack153|1623129256.9079268
154|1623129256.9079268
ack154|1623129256.9159274
157|1623129256.9159274
ack154|1623129256.9159274
157|1623129256.980931
ack154|1623129256.980931
156|1623129257.0409343
ack154|1623129257.0409343
154|1623129257.1059382
ack154|1623129257.1059382
154|1623129257.1759422
ack154|1623129257.1759422
156|1623129257.1759422
ack154|1623129257.1759422
154|1623129257.2359455
ack154|1623129257.2359455
155|1623129257.3159502
ack155|1623129257.327951
159|1623129257.3429518
ack155|1623129257.3429518
155|1623129257.4099555
ack155|1623129257.4099555
156|1623129257.4199562
ack156|1623129257.435957
159|1623129257.435957
ack156|1623129257.435957
160|1623129257.452958
ack156|1623129257.453958
156|1623129257.5139616
ack156|1623129257.5139616
156|1623129257.5789652
ack156|1623129257.5789652
157|1623129257.6389685
ack157|1623129257.6479692
158|1623129257.6479692
ack158|1623129257.6589699
161|1623129257.6589699
ack158|1623129257.6589699
162|1623129257.6839714
ack158|1623129257.6839714
158|1623129257.7439747
ack158|1623129257.7439747
159|1623129257.7439747
ack159|1623129257.751975
161|1623129257.751975
ack159|1623129257.752975
162|1623129257.752975
ack159|1623129257.752975
163|1623129257.7629757
ack159|1623129257.7639756
159|1623129257.8139787
ack159|1623129257.8139787
163|1623129257.8139787
ack159|1623129257.8139787
159|1623129257.8839827
ack159|1623129257.8839827
159|1623129257.9439862
ack159|1623129257.9439862
163|1623129257.9439862
ack159|1623129257.9439862
160|1623129258.0189903
ack160|1623129258.027991
163|1623129258.027991
ack160|1623129258.027991
161|1623129258.092995
ack161|1623129258.1039953
161|1623129258.1890001
ack161|1623129258.1890001
163|1623129258.1890001
ack161|1623129258.19
161|1623129258.2670047
ack161|1623129258.2670047
162|1623129258.2670047
ack162|1623129258.2770052
165|1623129258.2770052
ack162|1623129258.2770052
162|1623129258.3420088
ack162|1623129258.343009
163|1623129258.4090128
ack163|1623129258.4200134
167|1623129258.4600155
ack163|1623129258.4600155
164|1623129258.5250194
ack164|1623129258.53402
166|1623129258.53402
ack164|1623129258.53402
168|1623129258.5490208
ack164|1623129258.5490208
164|1623129258.619025
ack164|1623129258.619025
167|1623129258.624025
ack164|1623129258.624025
165|1623129258.695029
ack165|1623129258.7040298
166|1623129258.7040298
ack166|1623129258.7150302
169|1623129258.7150302
ack166|1623129258.7150302
170|1623129258.730031
ack166|1623129258.730031
166|1623129258.780034
